title,genres,rating,scored_by,members,weighted_avg,norm_weighted_avg,norm_members,score
Koukaku Kidoutai Stand Alone Complex,"['Action', 'Military', 'SciFi', 'Police', 'Mecha', 'Seinen']",8.46,110151,251675,8.180245640145685,0.7796702628159289,0.17279436853892619,0.4762323156774275
High School DxD New,"['Action', 'Harem', 'Comedy', 'Demons', 'Romance', 'Ecchi', 'School']",7.79,257632,398181,7.715246226888852,0.6765769157965815,0.2737837482000156,0.47518033199829857
LovelyComplex,"['Comedy', 'Romance', 'Shoujo']",8.18,159560,301381,8.012933407907482,0.7425760697331785,0.20705766222951982,0.47481686598134915
Gosick,"['Mystery', 'Historical', 'Drama', 'Romance']",8.19,134304,306600,7.994860635059872,0.7385692202842062,0.21065521845555304,0.47461221936987963
Evangelion 2.0 You Can Not Advance,"['Action', 'SciFi', 'Mecha']",8.44,141512,235370,8.215969290302338,0.7875904247718397,0.1615550211035033,0.4745727229376715
"Gate Jieitai Kanochi nite, Kaku Tatakaeri","['Action', 'Military', 'Adventure', 'Fantasy']",7.89,209818,372482,7.789424895899505,0.6930228016358497,0.2560689374215469,0.4745458695286983
Plastic Memories,"['SciFi', 'Drama', 'Romance']",8.0,172158,345670,7.8663230543683325,0.7100716156991846,0.23758691451823144,0.47382926510870804
InuYasha TV,"['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Magic', 'Romance', 'Fantasy', 'Shounen']",7.9,181686,370659,7.784522563892375,0.6919359232433044,0.2548123087570406,0.47337411600017254
Zero no Tsukaima,"['Action', 'Adventure', 'Harem', 'Comedy', 'Magic', 'Romance', 'Ecchi', 'Fantasy', 'School']",7.54,272362,460967,7.48985532389003,0.6266063095648107,0.3170633353254655,0.4718348224451381
Bakuman. 3rd Season,"['Comedy', 'Drama', 'Romance', 'Shounen']",8.67,107580,182406,8.345406013082286,0.8162873749145056,0.12504592588303495,0.4706666503987703
Kami nomi zo Shiru Sekai,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Supernatural']",7.88,205363,364604,7.7785581412770135,0.6906135725630125,0.2506384817885349,0.4706260271757737
Hunter x Hunter,"['Action', 'Adventure', 'Shounen', 'SuperPower']",8.47,114939,228839,8.198049721339514,0.7836175416049931,0.15705307825770468,0.47033530993134887
Black Lagoon The Second Barrage,"['Action', 'Seinen']",8.27,165113,260905,8.096042792078318,0.7610019523012406,0.17915678355450135,0.470079367927871
Higashi no Eden,"['Action', 'SciFi', 'Mystery', 'Comedy', 'Drama', 'Romance', 'Thriller']",7.96,173713,345490,7.832376258305665,0.7025453936719954,0.2374628370856417,0.4700041153788186
Rurouni Kenshin Meiji Kenkaku Romantan  Tsuiokuhen,"['Action', 'Historical', 'Drama', 'Romance', 'MartialArts', 'Samurai']",8.79,89007,166944,8.38626486226599,0.8253460433721802,0.11438767442357417,0.46986685889787716
LuckyStar,"['SliceofLife', 'Comedy', 'Parody', 'School']",7.83,188156,378745,7.726197199007907,0.6790048164275988,0.26038614275660077,0.4696954795920998
Koukyoushihen Eureka Seven,"['SciFi', 'Adventure', 'Drama', 'Romance', 'Mecha']",8.15,127212,305005,7.952296978550613,0.7291325851276416,0.20955575453899375,0.46934416983331767
Ergo Proxy,"['SciFi', 'Mystery', 'Psychological']",7.99,136666,342179,7.828487552521735,0.7016832427027482,0.23518050164505996,0.4684318721739041
Boku no Hero Academia 3rd Season,"['Action', 'Comedy', 'School', 'Shounen', 'SuperPower']",8.71,41086,271533,8.042999933357539,0.7492420109226068,0.18648286662985702,0.4678624387762319
Yuri on Ice,"['Comedy', 'Sports']",8.18,161348,278802,8.014537676144903,0.7429317462725402,0.19149352694927368,0.46721263661090695
Baka to Test to Shoukanjuu,"['Comedy', 'Romance', 'School', 'SuperPower']",7.76,218680,386981,7.676351128128913,0.6679536233805212,0.26606337461665247,0.4670084989985869
JoJo no Kimyou na Bouken Part 3 Stardust Crusaders 2nd Season,"['Action', 'Adventure', 'Drama', 'Shounen', 'Supernatural']",8.56,120485,189436,8.28303750316998,0.8024598769604006,0.12989183894473522,0.4661758579525679
Bakuman. 2nd Season,"['Comedy', 'Drama', 'Romance', 'Shounen']",8.49,121813,201193,8.227406693651364,0.7901261703208564,0.1379961632500567,0.46406116678545656
JoJo no Kimyou na Bouken Part 4 Diamond wa Kudakenai,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Drama', 'Shounen']",8.63,98911,180685,8.290701987389758,0.8041591421828223,0.12385960776366282,0.4640093749732425
Gintama Enchousen,"['Action', 'Comedy', 'Historical', 'Parody', 'Samurai', 'SciFi', 'Shounen']",9.07,63256,123107,8.469288876696107,0.8437529989221557,0.08416999435447682,0.46396149663831626
Toaru Majutsu no Index,"['Action', 'Magic', 'SciFi', 'SuperPower']",7.63,199287,407098,7.553527844329399,0.6407229150015294,0.2799304063466986,0.460326660674114
Accel World,"['Action', 'Game', 'SciFi', 'Romance', 'School']",7.53,235678,432566,7.473748602679137,0.6230353463510974,0.2974859844200104,0.4602606653855539
Ore Monogatari,"['Comedy', 'Romance', 'Shoujo']",8.07,137891,295244,7.8974866427950055,0.7169807827743366,0.20282731109727878,0.4599040469358077
Rainbow Nisha Rokubou no Shichinin,"['Drama', 'Historical', 'Seinen', 'Thriller']",8.59,78078,196107,8.191686193223331,0.7822067066799465,0.1344902864603259,0.4583484965701362
Boku wa Tomodachi ga Sukunai,"['Ecchi', 'SliceofLife', 'Comedy', 'Harem', 'Romance', 'School']",7.47,255192,440049,7.422992935421323,0.6117824899632589,0.30264415902039493,0.45721332449182694
Beelzebub,"['Action', 'Comedy', 'Demons', 'Supernatural', 'School', 'Shounen']",8.02,135965,301474,7.853147413371929,0.7071504917348963,0.20712176890302453,0.4571361303189604
Kaze no Tani no Nausica,"['Adventure', 'Fantasy']",8.47,118901,187773,8.20554497712549,0.7852792878001773,0.12874550133141976,0.45701239456579856
Shiki,"['Mystery', 'Horror', 'Supernatural', 'Thriller', 'Vampire']",7.91,149075,327207,7.771441891812874,0.6890358544959196,0.22486001652987128,0.4569479355128955
Black Bullet,"['Action', 'SciFi', 'Mystery', 'Seinen']",7.38,258089,463108,7.341379403938755,0.5936882475131944,0.31853916745421373,0.45611370748370406
Mahou Shoujo MadokaMagica Movie 3 Hangyaku no Monogatari,"['Psychological', 'Drama', 'Magic', 'Thriller']",8.47,112525,188691,8.193270995519752,0.7825580674955606,0.1293782962376276,0.45596818186659405
Hai to Gensou no Grimgar,"['Action', 'Adventure', 'Drama', 'Fantasy']",7.83,178833,340438,7.721445977448121,0.6779514401886952,0.23398039714428895,0.4559659186664921
Kekkai Sensen,"['Action', 'Comedy', 'SuperPower', 'Supernatural', 'Vampire', 'Fantasy', 'Shounen']",7.73,166083,369386,7.627213149831546,0.6570594189922638,0.25393480558100295,0.45549711228663337
Date A Live,"['Comedy', 'Harem', 'Mecha', 'Romance', 'School', 'SciFi']",7.47,248214,432118,7.421791705475507,0.6115161695935476,0.2971771694766759,0.4543466695351117
Bungou Stray Dogs,"['Action', 'Mystery', 'Comedy', 'Supernatural', 'Seinen']",7.81,161647,343421,7.694107793522524,0.6718903897831034,0.23603663592992932,0.45396351285651637
Ao Haru Ride,"['Comedy', 'Drama', 'Romance', 'School', 'Shoujo', 'SliceofLife']",7.83,184116,333260,7.724190370619626,0.6785598897254503,0.22903246486023712,0.4537961772928437
Hellsing,"['Action', 'Horror', 'Supernatural', 'Vampire', 'Seinen']",7.6,220041,394708,7.533053095005153,0.6361835319893345,0.2713897430701031,0.4537866375297188
Evangelion 1.0 You Are Not Alone,"['Action', 'SciFi', 'Mecha']",8.16,151808,247897,7.988415943181973,0.7371403908335461,0.170190121092681,0.4536652559631136
Gintama Movie 2 Kanketsuhen  Yorozuya yo Eien Nare,"['Action', 'SciFi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen']",9.04,60846,105129,8.431095614677039,0.835285308204968,0.07177741611503909,0.45353136216000356
Majo no Takkyuubin,"['Adventure', 'Comedy', 'Drama', 'Magic', 'Romance', 'Fantasy']",8.29,139453,214986,8.085850284748846,0.7587422081700492,0.1475039411817824,0.45312307467591584
Shirobako,"['Comedy', 'Drama']",8.44,73874,221516,8.062484307161785,0.7535618213412629,0.1520051947085111,0.452783508024887
Youjo Senki,"['Magic', 'Military']",8.14,129738,256676,7.947135059051066,0.7279881545260511,0.17624165320771182,0.45211490386688147
Durararax2 Shou,"['Action', 'Mystery', 'Supernatural']",8.11,133887,260977,7.926872809020808,0.7234958839678334,0.17920641452753724,0.4513511492476853
JoJo no Kimyou na Bouken Part 3 Stardust Crusaders,"['Action', 'Adventure', 'Supernatural', 'Drama', 'Shounen']",8.24,139084,223606,8.042970608112888,0.7492355093281164,0.15344587156469225,0.45134069044640435
Cardcaptor Sakura,"['Adventure', 'Comedy', 'Drama', 'Magic', 'Romance', 'Fantasy', 'School', 'Shoujo']",8.21,121755,237261,7.994767161542653,0.7385484966069864,0.1628585234647658,0.4507035100358761
Danganronpa Kibou no Gakuen to Zetsubou no Koukousei The Animation,"['Mystery', 'Psychological', 'School']",7.47,241370,420547,7.4205523739407,0.6112414018576167,0.2892010585183638,0.4502212301879902
Kore wa Zombie Desu ka,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Magic', 'Supernatural']",7.59,218823,386935,7.523738354193271,0.6341183943148827,0.26603166593943506,0.4500750301271589
Sakamichi no Apollon,"['Drama', 'Josei', 'Music', 'Romance', 'School']",8.44,93849,192580,8.126012527301459,0.7676464344776743,0.13205905810063645,0.4498527462891554
Kizumonogatari III Reiketsuhen,"['Action', 'Mystery', 'Supernatural', 'Vampire']",8.88,61701,128954,8.323051697750238,0.8113312800846959,0.08820044295643435,0.44976586152056514
Yojouhan Shinwa Taikei,"['Mystery', 'Comedy', 'Psychological', 'Romance']",8.65,60328,182976,8.151179243600227,0.7732260566078497,0.12543883775290254,0.4493324471803761
Serial Experiments Lain,"['Dementia', 'Drama', 'Mystery', 'Psychological', 'SciFi', 'Supernatural']",8.0,118202,290496,7.8159038896146775,0.6988933640709332,0.19955442415318875,0.449223894112061
Steins;Gate 0,"['SciFi', 'Thriller']",9.16,24388,217368,8.03969029788092,0.7485082435479151,0.14914589920638696,0.44882707137715105
Yamadakun to 7nin no Majo TV,"['Harem', 'Mystery', 'Comedy', 'Supernatural', 'Romance', 'School', 'Shounen']",7.84,178644,315944,7.730123895216304,0.6798753901171792,0.21709621584510172,0.4484858029811405
Owarimonogatari,"['Mystery', 'Comedy', 'Supernatural', 'Vampire']",8.44,88669,191251,8.111685202461883,0.7644699748318438,0.131142953056682,0.4478064639442629
Nodame Cantabile,"['Music', 'SliceofLife', 'Comedy', 'Drama', 'Romance', 'Josei']",8.41,87277,198649,8.084258589249867,0.7583893190872952,0.13624253553612134,0.4473159273117083
Cowboy Bebop Tengoku no Tobira,"['Action', 'Space', 'Drama', 'Mystery', 'SciFi']",8.41,111187,179899,8.141510301484542,0.7710823902366157,0.12331780297468752,0.44720009660565163
Rakudai Kishi no Cavalry,"['Action', 'Romance', 'Ecchi', 'Fantasy', 'School']",7.75,191676,334799,7.65706673867753,0.6636781507732694,0.2300933269088796,0.4468857388410745
Mushishi Zoku Shou,"['Adventure', 'SliceofLife', 'Mystery', 'Historical', 'Supernatural', 'Fantasy', 'Seinen']",8.77,60443,145394,8.23688775225002,0.7922281817134647,0.09953284846629955,0.4458805150898821
Hajime no Ippo New Challenger,"['Comedy', 'Sports', 'Drama', 'Shounen']",8.73,77568,125760,8.295731879118728,0.8052743013823846,0.08599875784703596,0.4456365296147103
Bungou Stray Dogs 2nd Season,"['Action', 'Mystery', 'Supernatural', 'Seinen']",8.32,104544,202732,8.055012111682693,0.7519051877637555,0.13905702529869918,0.4454811065312273
Bakemono no Ko,"['Adventure', 'Supernatural']",8.5,90228,165965,8.16317557847237,0.7758857208540302,0.11371283105409984,0.444799275954065
Kizumonogatari I Tekketsuhen,"['Mystery', 'Supernatural', 'Vampire']",8.43,81280,191858,8.081169317188525,0.7577044076926196,0.1315613697321375,0.44463288871237855
Darling in the FranXX,"['SciFi', 'Drama', 'Mecha']",8.15,73394,268070,7.843997815749779,0.7051219673629165,0.18409575469064393,0.4446088610267802
Nekomonogatari Kuro,"['Comedy', 'Supernatural', 'Romance', 'Ecchi']",8.04,156377,252865,7.889197536631602,0.7151430348679495,0.17361465823215852,0.444378846550054
Ping Pong the Animation,"['Sports', 'Psychological', 'Drama', 'Seinen']",8.65,72690,146517,8.214397237356918,0.7872418905689686,0.10030695378184569,0.4437744221754072
Kami nomi zo Shiru Sekai II,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Supernatural']",8.07,154725,242958,7.913658461128228,0.7205661784368467,0.16678557420623186,0.44367587632153926
Zoku Natsume Yuujinchou,"['Drama', 'Fantasy', 'Shoujo', 'SliceofLife', 'Supernatural']",8.62,77363,147052,8.211605888416946,0.786623030637716,0.10067573948426527,0.4436493850609906
Chihayafuru,"['Drama', 'Game', 'Josei', 'School', 'SliceofLife', 'Sports']",8.29,88883,213344,7.995079344000063,0.738617709456503,0.14637207926893575,0.4424948943627194
Kizumonogatari II Nekketsuhen,"['Action', 'Mystery', 'Supernatural', 'Vampire']",8.69,70925,135755,8.23599069721934,0.7920292988698807,0.09288850195111763,0.4424589004104992
Owari no Seraph Nagoya Kessenhen,"['Action', 'Military', 'Supernatural', 'Drama', 'Vampire', 'Shounen']",7.8,178612,306070,7.694992427197098,0.6720865187325125,0.21028987934848317,0.44118819904049783
Mondaijitachi ga Isekai kara Kuru Sou Desu yo,"['Action', 'Comedy', 'Fantasy', 'Supernatural']",7.79,169048,308966,7.681094698229893,0.66900530324202,0.2122861473750385,0.44064572530852925
Paprika,"['SciFi', 'Mystery', 'Dementia', 'Horror', 'Psychological', 'Thriller', 'Fantasy']",8.12,124289,230211,7.923421282688593,0.7227306584820177,0.15799882402166668,0.44036474125184216
Stranger Mukou Hadan,"['Action', 'Adventure', 'Historical', 'Samurai']",8.4,92888,173544,8.09189281320837,0.7600818754160548,0.11893718028519888,0.4395095278506268
Kimi ni Todoke 2nd Season,"['SliceofLife', 'Drama', 'Romance', 'School', 'Shoujo']",8.12,133355,224061,7.934686147063572,0.7252281510358292,0.15375951174151636,0.43949383138867276
Full Metal Panic,"['Action', 'Military', 'SciFi', 'Comedy', 'Mecha']",7.75,167246,317099,7.645247994024494,0.661057859415664,0.21789237937088604,0.439475119393275
Natsume Yuujinchou San,"['Drama', 'Fantasy', 'Shoujo', 'SliceofLife', 'Supernatural']",8.65,68729,138847,8.195959532531276,0.7831541333640357,0.09501987651538182,0.43908700493970876
Shelter,"['SciFi', 'Music']",8.41,108351,158003,8.13579394643459,0.7698150377237964,0.10822447261921257,0.4390197551715045
Beck,"['Comedy', 'Drama', 'Music', 'Shounen', 'SliceofLife']",8.37,86919,184445,8.052109203495318,0.7512615944331096,0.12645144746664902,0.4388565209498793
Natsume Yuujinchou Shi,"['SliceofLife', 'Supernatural', 'Drama', 'Fantasy', 'Shoujo']",8.72,62012,132110,8.210822389496663,0.7864493239108359,0.0903759339411749,0.4384126289260054
3gatsu no Lion,"['Game', 'SliceofLife', 'Drama', 'Seinen']",8.43,65985,191592,8.022433850952208,0.7446823787815866,0.13137801085953263,0.4380301948205596
Little Witch Academia TV,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'School']",8.13,94875,233932,7.883051037740096,0.713780316711516,0.16056378028092508,0.43717204849622054
Free,"['SliceofLife', 'Comedy', 'Sports', 'Drama', 'School']",7.58,201159,353575,7.509659247885574,0.6309969663067576,0.24303598176613195,0.4370164740364448
Ore no Imouto ga Konnani Kawaii Wake ga Nai,"['SliceofLife', 'Comedy']",7.34,248061,418310,7.303602823922463,0.5853129378637763,0.28765905175890105,0.43648599481133865
Drifters,"['Action', 'Adventure', 'Comedy', 'Historical', 'Samurai', 'Fantasy', 'Seinen']",8.05,116390,240789,7.854744390881168,0.7075045518731422,0.16529044114352517,0.4363974965083337
Owarimonogatari 2nd Season,"['Comedy', 'Mystery', 'Supernatural', 'Vampire']",9.02,42370,112943,8.251132486079241,0.7953863304035211,0.07716375532757477,0.43627504286554797
Koukaku Kidoutai Stand Alone Complex 2nd GIG,"['Action', 'Military', 'SciFi', 'Mystery', 'Police', 'Mecha', 'Seinen']",8.55,72115,149102,8.137443673796048,0.7701807928420037,0.10208884357764869,0.4361348182098262
Full Metal Panic Fumoffu,"['Action', 'Comedy', 'School']",8.16,127214,203721,7.960665277397055,0.7309878905588796,0.13973876185887293,0.43536332620887624
Perfect Blue,"['Dementia', 'Horror', 'Psychological', 'Drama']",8.32,94375,180378,8.032411045514078,0.7468943866936877,0.12364798680919029,0.435271186751439
Shingeki no Kyojin Kuinaki Sentaku,"['Action', 'Fantasy', 'Shoujo']",8.42,89779,158837,8.099200376561669,0.7617020089972373,0.10879936472354515,0.4352506868603912
Kuroshitsuji Book of Circus,"['Comedy', 'Demons', 'Fantasy', 'Historical', 'Shounen', 'Supernatural']",8.33,92398,177520,8.035442312300669,0.7475664379475795,0.1216779129072928,0.43462217542743614
Sword Art Online Movie Ordinal Scale,"['Action', 'Game', 'Adventure', 'Romance', 'Fantasy']",8.09,112603,225829,7.882132856419518,0.7135767500342034,0.15497822785717585,0.4342774889456896
Kami nomi zo Shiru Sekai Megamihen,"['Harem', 'Comedy', 'Supernatural', 'Romance', 'Shounen']",8.22,112553,189935,7.988544379730286,0.7371688660386062,0.13023580916063685,0.4337023375996215
High School DxD BorN,"['Action', 'Comedy', 'Demons', 'Ecchi', 'Harem', 'Romance', 'School']",7.68,190878,316023,7.594786998786986,0.6498703337013279,0.21715067205162725,0.4335105028764775
Fruits Basket,"['SliceofLife', 'Comedy', 'Drama', 'Romance', 'Fantasy', 'Shoujo']",7.77,167717,291949,7.662923085341352,0.6649765403231624,0.20055600476181612,0.4327662725424893
Pandora Hearts,"['Adventure', 'Fantasy', 'Mystery', 'Shounen', 'Supernatural']",7.85,117270,281455,7.690926387332282,0.6711850516621733,0.19332229044183283,0.4322536710520031
Mushishi Zoku Shou 2nd Season,"['Adventure', 'Fantasy', 'Historical', 'Mystery', 'Seinen', 'SliceofLife', 'Supernatural']",8.83,48727,117947,8.191734732175886,0.7822174680764926,0.08061310795357023,0.43141528801503143
Sukitte Ii na yo.,"['Drama', 'Romance', 'School', 'Shoujo']",7.67,178909,312847,7.581001231862181,0.6468139409124583,0.21496139468548783,0.43088766779897303
"Gate Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","['Action', 'Military', 'Adventure', 'Fantasy']",7.91,151969,248860,7.773709646839384,0.6895386303043136,0.17085393535703625,0.4301962828306749
Akagami no Shirayukihime,"['Fantasy', 'Romance', 'Drama', 'Shoujo']",7.92,122486,254861,7.754750622755782,0.6853352932822099,0.17499053909576504,0.43016291618898744
Log Horizon 2nd Season,"['Action', 'Adventure', 'Fantasy', 'Game', 'Magic']",7.67,168502,310145,7.576211006565754,0.6457519172954249,0.21309885455850147,0.4294253859269632
Nanatsu no Taizai Imashime no Fukkatsu,"['Action', 'Adventure', 'Supernatural', 'Magic', 'Fantasy', 'Shounen']",8.41,43817,209695,7.878100344924887,0.7126827164181955,0.14385675398271325,0.42826973520045436
Tsuki ga Kirei,"['Romance', 'School']",8.35,75934,169175,8.00239296853851,0.7402391868412388,0.11592554526861731,0.42808236605492805
